STATENAME,URL,WEBSITE,ACTIVITY LEVEL,ACTIVITY LEVEL LABEL,WEEKEND,WEEK,SEASON
North Carolina,http://www.flu.nc.gov/%20,"""North Carolina Influenza Update""",Level 4,Low,Dec-15-2018,50,2018-19
North Carolina,http://www.flu.nc.gov/%20,"""North Carolina Influenza Update""",Level 4,Low,Dec-22-2018,51,2018-19
North Carolina,http://www.flu.nc.gov/%20,"""North Carolina Influenza Update""",Level 7,Moderate,Dec-29-2018,52,2018-19
North Carolina,http://www.flu.nc.gov/%20,"""North Carolina Influenza Update""",Level 6,Moderate,Jan-05-2019,1,2018-19
North Carolina,http://www.flu.nc.gov/%20,"""North Carolina Influenza Update""",Level 5,Low,Jan-12-2019,2,2018-19
North Carolina,http://www.flu.nc.gov/%20,"""North Carolina Influenza Update""",Level 6,Moderate,Jan-19-2019,3,2018-19
North Carolina,http://www.flu.nc.gov/%20,"""North Carolina Influenza Update""",Level 9,High,Jan-26-2019,4,2018-19
North Carolina,http://www.flu.nc.gov/%20,"North Carolina Influenza Update""""",Level 10,High,Feb-02-2019,5,2018-19
North Carolina,http://www.flu.nc.gov/%20,"North Carolina Influenza Update""""",Level 10,High,Feb-09-2019,6,2018-19
North Carolina,http://www.flu.nc.gov/%20,"North Carolina Influenza Update""""",Level 10,High,Feb-16-2019,7,2018-19
North Carolina,http://www.flu.nc.gov/%20,"North Carolina Influenza Update""""",Level 10,High,Feb-23-2019,8,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 1,Minimal,Oct-06-2018,40,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 1,Minimal,Oct-13-2018,41,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 1,Minimal,Oct-20-2018,42,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 1,Minimal,Oct-27-2018,43,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 1,Minimal,Nov-03-2018,44,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 1,Minimal,Nov-10-2018,45,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 1,Minimal,Nov-17-2018,46,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 1,Minimal,Nov-24-2018,47,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 1,Minimal,Dec-01-2018,48,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 1,Minimal,Dec-08-2018,49,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 1,Minimal,Dec-15-2018,50,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 1,Minimal,Dec-22-2018,51,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 3,Minimal,Dec-29-2018,52,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 3,Minimal,Jan-05-2019,1,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 1,Minimal,Jan-12-2019,2,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 3,Minimal,Jan-19-2019,3,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"""Influenza""",Level 2,Minimal,Jan-26-2019,4,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"Influenza""""",Level 6,Moderate,Feb-02-2019,5,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"Influenza""""",Level 4,Low,Feb-09-2019,6,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"Influenza""""",Level 5,Low,Feb-16-2019,7,2018-19
North Dakota,http://www.ndflu.com/default.aspx,"Influenza""""",Level 10,High,Feb-23-2019,8,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 1,Minimal,Oct-06-2018,40,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 1,Minimal,Oct-13-2018,41,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 1,Minimal,Oct-20-2018,42,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 1,Minimal,Oct-27-2018,43,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 1,Minimal,Nov-03-2018,44,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 1,Minimal,Nov-10-2018,45,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 1,Minimal,Nov-17-2018,46,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 1,Minimal,Nov-24-2018,47,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 1,Minimal,Dec-01-2018,48,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 1,Minimal,Dec-08-2018,49,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 1,Minimal,Dec-15-2018,50,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 1,Minimal,Dec-22-2018,51,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 4,Low,Dec-29-2018,52,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 1,Minimal,Jan-05-2019,1,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 1,Minimal,Jan-12-2019,2,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 1,Minimal,Jan-19-2019,3,2018-19
Ohio,http://www.flu.ohio.gov%20,"""Influenza Information""",Level 2,Minimal,Jan-26-2019,4,2018-19
Ohio,http://www.flu.ohio.gov%20,"Influenza Information""""",Level 2,Minimal,Feb-02-2019,5,2018-19
Ohio,http://www.flu.ohio.gov%20,"Influenza Information""""",Level 3,Minimal,Feb-09-2019,6,2018-19
Ohio,http://www.flu.ohio.gov%20,"Influenza Information""""",Level 3,Minimal,Feb-16-2019,7,2018-19
Ohio,http://www.flu.ohio.gov%20,"Influenza Information""""",Level 5,Low,Feb-23-2019,8,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 1,Minimal,Oct-06-2018,40,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 1,Minimal,Oct-13-2018,41,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 1,Minimal,Oct-20-2018,42,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 2,Minimal,Oct-27-2018,43,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 3,Minimal,Nov-03-2018,44,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 3,Minimal,Nov-10-2018,45,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 6,Moderate,Nov-17-2018,46,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 7,Moderate,Nov-24-2018,47,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 3,Minimal,Dec-01-2018,48,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 4,Low,Dec-08-2018,49,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 5,Low,Dec-15-2018,50,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 7,Moderate,Dec-22-2018,51,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 10,High,Dec-29-2018,52,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 10,High,Jan-05-2019,1,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 9,High,Jan-12-2019,2,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 10,High,Jan-19-2019,3,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"""Influenza Information""",Level 10,High,Jan-26-2019,4,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"Influenza Information""""",Level 10,High,Feb-02-2019,5,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"Influenza Information""""",Level 10,High,Feb-09-2019,6,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"Influenza Information""""",Level 10,High,Feb-16-2019,7,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,"Influenza Information""""",Level 10,High,Feb-23-2019,8,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 1,Minimal,Oct-06-2018,40,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 1,Minimal,Oct-13-2018,41,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 1,Minimal,Oct-20-2018,42,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 1,Minimal,Oct-27-2018,43,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 1,Minimal,Nov-03-2018,44,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 1,Minimal,Nov-10-2018,45,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 2,Minimal,Nov-17-2018,46,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 2,Minimal,Nov-24-2018,47,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 2,Minimal,Dec-01-2018,48,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 2,Minimal,Dec-08-2018,49,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 3,Minimal,Dec-15-2018,50,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 3,Minimal,Dec-22-2018,51,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 4,Low,Dec-29-2018,52,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 5,Low,Jan-05-2019,1,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 3,Minimal,Jan-12-2019,2,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 4,Low,Jan-19-2019,3,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"""Influenza Disease Surveillance Data""",Level 4,Low,Jan-26-2019,4,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"Influenza Disease Surveillance Data""""",Level 5,Low,Feb-02-2019,5,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"Influenza Disease Surveillance Data""""",Level 6,Moderate,Feb-09-2019,6,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"Influenza Disease Surveillance Data""""",Level 7,Moderate,Feb-16-2019,7,2018-19
Oregon,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/DiseaseSurveillanceData/Influenza/Pages/surveil.aspx,"Influenza Disease Surveillance Data""""",Level 9,High,Feb-23-2019,8,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 1,Minimal,Oct-06-2018,40,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 1,Minimal,Oct-13-2018,41,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 1,Minimal,Oct-20-2018,42,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 1,Minimal,Oct-27-2018,43,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 2,Minimal,Nov-03-2018,44,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 2,Minimal,Nov-10-2018,45,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 2,Minimal,Nov-17-2018,46,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 3,Minimal,Nov-24-2018,47,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 3,Minimal,Dec-01-2018,48,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 3,Minimal,Dec-08-2018,49,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 4,Low,Dec-15-2018,50,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 5,Low,Dec-22-2018,51,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 7,Moderate,Dec-29-2018,52,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 7,Moderate,Jan-05-2019,1,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 5,Low,Jan-12-2019,2,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 5,Low,Jan-19-2019,3,2018-19
Pennsylvania,http://www.flufreepa.com,"""Influenza Weekly Report """,Level 7,Moderate,Jan-26-2019,4,2018-19
Pennsylvania,http://www.flufreepa.com,"Influenza Weekly Report """"",Level 7,Moderate,Feb-02-2019,5,2018-19
Pennsylvania,http://www.flufreepa.com,"Influenza Weekly Report """"",Level 7,Moderate,Feb-09-2019,6,2018-19
Pennsylvania,http://www.flufreepa.com,"Influenza Weekly Report """"",Level 8,High,Feb-16-2019,7,2018-19
Pennsylvania,http://www.flufreepa.com,"Influenza Weekly Report """"",Level 8,High,Feb-23-2019,8,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 6,Moderate,Oct-06-2018,40,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 4,Low,Oct-13-2018,41,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 4,Low,Oct-20-2018,42,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 2,Minimal,Oct-27-2018,43,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 1,Minimal,Nov-03-2018,44,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 3,Minimal,Nov-10-2018,45,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 4,Low,Nov-17-2018,46,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 6,Moderate,Nov-24-2018,47,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 3,Minimal,Dec-01-2018,48,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 7,Moderate,Dec-08-2018,49,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 7,Moderate,Dec-15-2018,50,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 9,High,Dec-22-2018,51,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 5,Low,Dec-29-2018,52,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 6,Moderate,Jan-05-2019,1,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 2,Minimal,Jan-12-2019,2,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 6,Moderate,Jan-19-2019,3,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"""Puerto Rico Departamento de Salud""",Level 6,Moderate,Jan-26-2019,4,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud""""",Level 7,Moderate,Feb-02-2019,5,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud""""",Level 7,Moderate,Feb-09-2019,6,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud""""",Level 0,Insufficient Data,Feb-16-2019,7,2018-19
Puerto Rico,http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/Influenza.aspx,"Puerto Rico Departamento de Salud""""",Level 4,Low,Feb-23-2019,8,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 1,Minimal,Oct-06-2018,40,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 1,Minimal,Oct-13-2018,41,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 1,Minimal,Oct-20-2018,42,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 1,Minimal,Oct-27-2018,43,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 1,Minimal,Nov-03-2018,44,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 1,Minimal,Nov-10-2018,45,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 1,Minimal,Nov-17-2018,46,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 1,Minimal,Nov-24-2018,47,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 1,Minimal,Dec-01-2018,48,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 1,Minimal,Dec-08-2018,49,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 1,Minimal,Dec-15-2018,50,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 2,Minimal,Dec-22-2018,51,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 6,Moderate,Dec-29-2018,52,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 4,Low,Jan-05-2019,1,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 7,Moderate,Jan-12-2019,2,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 9,High,Jan-19-2019,3,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"""Influenza Surveillance""",Level 10,High,Jan-26-2019,4,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance""""",Level 10,High,Feb-02-2019,5,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance""""",Level 10,High,Feb-09-2019,6,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance""""",Level 10,High,Feb-16-2019,7,2018-19
Rhode Island,http://www.health.ri.gov/data/flu/index.php,"Influenza Surveillance""""",Level 10,High,Feb-23-2019,8,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 1,Minimal,Oct-06-2018,40,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 1,Minimal,Oct-13-2018,41,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 1,Minimal,Oct-20-2018,42,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 3,Minimal,Oct-27-2018,43,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 3,Minimal,Nov-03-2018,44,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 4,Low,Nov-10-2018,45,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 4,Low,Nov-17-2018,46,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 5,Low,Nov-24-2018,47,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 6,Moderate,Dec-01-2018,48,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 5,Low,Dec-08-2018,49,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 7,Moderate,Dec-15-2018,50,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 9,High,Dec-22-2018,51,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 10,High,Dec-29-2018,52,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 10,High,Jan-05-2019,1,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 7,Moderate,Jan-12-2019,2,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 9,High,Jan-19-2019,3,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"""Influenza Activity and Surveillance""",Level 10,High,Jan-26-2019,4,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"Influenza Activity and Surveillance""""",Level 10,High,Feb-02-2019,5,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"Influenza Activity and Surveillance""""",Level 10,High,Feb-09-2019,6,2018-19
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"Influenza Activity and Surveillance""""",Level 10,High,Feb-16-2019,7,2018-19
